Date,Address,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year,month,week,day,PrecipTotal_1dayb,PrecipTotal_2dayb,PrecipTotal_3dayb,PrecipTotal_4dayb,PrecipTotal_5dayb,PrecipTotal_6dayb,PrecipTotal_7dayb,DewPoint_1dayb,DewPoint_2dayb,DewPoint_3dayb,DewPoint_4dayb,DewPoint_5dayb,DewPoint_6dayb,DewPoint_7dayb,Tavg_1dayb,Tavg_2dayb,Tavg_3dayb,Tavg_4dayb,Tavg_5dayb,Tavg_6dayb,Tavg_7dayb,WetBulb_1dayb,WetBulb_2dayb,WetBulb_3dayb,WetBulb_4dayb,WetBulb_5dayb,WetBulb_6dayb,WetBulb_7dayb
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,4,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.72646500000001,-87.585413,5,6,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.72646500000001,-87.585413,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.72646500000001,-87.585413,5,13,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,41,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,50,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.72646500000001,-87.585413,5,13,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,T138,41.72646500000001,-87.585413,5,1,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,28,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,13,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,T200,41.678618,-87.559308,5,5,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,T200,41.678618,-87.559308,5,47,1,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000002,5,1,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T206,41.737052,-87.54306700000002,5,4,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
2007-08-22,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,26,0,2,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0,0,0.0,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,22,0.01,0.48,1.33,0.42,0.0,0.0,0.83,70.0,69.0,63.0,54.0,54.0,65.0,69.0,77.0,72.0,66.0,65.0,73.0,72.0,77.0,72.0,70.0,64.0,58.0,62.0,68.0,71.0
